43,15,25,0,3+6+12+13+15+16+17+18
43,16,26,0,3+6+13+14+15+16+17+18
43,18,40,0,3+7+8+13+14+15+17+18
43,17,21,0,3+7+9+12+13+15+16+18
43,16,20,0,3+7+9+12+13+16+17+18
43,18,23,0,3+7+9+13+14+15+16+17
43,16,23,0,3+7+10+12+13+15+16+18
43,16,22,0,3+7+10+12+13+16+17+18
43,17,21,0,3+7+12+13+15+16+17+18
43,16,22,0,3+8+9+12+13+15+16+18
43,19,41,0,3+8+9+13+14+15+17+18
43,19,25,0,3+8+10+13+14+15+17+18
43,16,21,0,3+9+10+12+13+15+16+18
43,18,25,0,3+9+10+13+14+15+17+18
43,16,21,0,3+9+11+13+14+15+17+18
43,17,20,0,3+9+12+13+15+16+17+18
43,15,25,0,4+6+7+12+13+15+16+18
43,15,23,0,4+6+7+12+13+15+17+18
43,15,24,0,4+6+7+12+13+16+17+18
43,16,26,0,4+6+7+13+14+15+17+18
43,15,25,0,4+6+8+12+13+15+16+18
43,15,23,0,4+6+8+12+13+15+17+18
43,15,24,0,4+6+8+12+13+16+17+18
43,16,26,0,4+6+8+13+14+15+17+18
43,15,25,0,4+6+9+12+13+15+16+18
43,15,23,0,4+6+9+12+13+15+17+18
43,15,24,0,4+6+9+12+13+16+17+18
43,16,26,0,4+6+9+13+14+15+17+18
43,15,25,0,4+6+10+12+13+15+16+18
43,15,23,0,4+6+10+12+13+15+17+18
43,15,24,0,4+6+10+12+13+16+17+18
43,16,26,0,4+6+10+13+14+15+17+18
43,15,25,0,4+6+12+13+15+16+17+18
43,16,23,0,4+7+8+12+13+15+16+18
43,16,21,0,4+7+8+12+13+15+17+18
43,16,22,0,4+7+8+12+13+16+17+18
43,18,32,0,4+7+8+13+14+15+17+18
43,16,20,0,4+7+9+12+13+15+16+17
43,17,22,0,4+7+9+12+13+15+16+18
43,17,20,0,4+7+9+12+13+15+17+18
43,16,21,0,4+7+9+12+13+16+17+18
43,18,23,0,4+7+9+13+14+15+16+17
43,16,22,0,4+7+10+12+13+15+16+18
43,16,21,0,4+7+10+12+13+15+17+18
43,16,22,0,4+7+10+12+13+16+17+18
43,17,24,0,4+7+10+13+14+15+17+18
43,17,23,0,4+8+9+10+13+14+15+18
43,16,23,0,4+8+9+12+13+15+16+18
43,16,21,0,4+8+9+12+13+15+17+18
43,16,21,0,4+8+9+12+13+16+17+18
43,17,24,0,4+8+9+13+14+15+16+17
43,19,25,0,4+8+10+13+14+15+17+18
43,17,22,0,4+8+11+12+13+15+16+18
43,17,24,0,4+8+11+12+13+15+17+18
43,17,23,0,4+8+11+12+13+16+17+18
43,16,22,0,4+8+11+13+14+15+16+17
43,18,27,0,4+8+11+13+14+15+17+18
43,16,20,0,4+8+11+13+14+16+17+18
43,18,23,0,4+8+13+14+15+16+17+18
43,16,21,0,4+9+10+12+13+15+16+18
43,16,20,0,4+9+10+12+13+16+17+18
43,16,18,0,4+9+11+12+13+15+17+18
43,17,21,0,4+9+11+13+14+15+17+18
43,18,23,0,4+10+13+14+15+16+17+18
43,15,25,0,6+7+8+12+13+15+16+18
43,15,23,0,6+7+8+12+13+15+17+18
43,15,24,0,6+7+8+12+13+16+17+18
43,16,26,0,6+7+8+13+14+15+17+18
43,15,25,0,6+7+9+12+13+15+16+18
43,15,23,0,6+7+9+12+13+15+17+18
43,15,24,0,6+7+9+12+13+16+17+18
43,16,26,0,6+7+9+13+14+15+17+18
43,15,25,0,6+7+10+12+13+15+16+18
43,15,23,0,6+7+10+12+13+15+17+18
43,15,24,0,6+7+10+12+13+16+17+18
43,17,26,0,6+7+10+13+14+15+17+18
43,15,25,0,6+7+12+13+15+16+17+18
43,16,26,0,6+7+13+14+15+16+17+18
43,15,25,0,6+8+9+12+13+15+16+18
43,15,23,0,6+8+9+12+13+15+17+18
43,15,24,0,6+8+9+12+13+16+17+18
43,17,26,0,6+8+9+13+14+15+17+18
43,15,25,0,6+8+10+12+13+15+16+18
43,15,23,0,6+8+10+12+13+15+17+18
43,15,24,0,6+8+10+12+13+16+17+18
43,16,26,0,6+8+10+13+14+15+17+18
43,15,25,0,6+8+12+13+15+16+17+18
43,16,26,0,6+8+13+14+15+16+17+18
43,15,25,0,6+9+10+12+13+15+16+18
43,15,23,0,6+9+10+12+13+15+17+18
43,15,24,0,6+9+10+12+13+16+17+18
43,16,26,0,6+9+10+13+14+15+17+18
43,15,25,0,6+9+12+13+15+16+17+18
43,16,26,0,6+9+13+14+15+16+17+18
43,15,25,0,6+10+12+13+15+16+17+18
43,16,26,0,6+10+13+14+15+16+17+18
43,18,23,0,7+8+9+13+14+15+16+17
43,19,31,0,7+8+9+13+14+15+17+18
43,17,21,0,7+9+11+12+13+15+17+18
43,19,22,0,7+9+13+14+15+16+17+18
43,18,23,0,8+9+10+13+14+15+17+18
43,17,22,0,8+9+11+13+14+15+17+18
43,16,20,0,8+9+12+13+15+16+17+18
43,18,23,0,8+9+13+14+15+16+17+18
43,16,22,0,8+11+12+13+14+15+16+18
43,15,20,0,1+2+3+8+11+12+13+15+17
43,15,22,0,1+2+3+8+11+12+13+15+18
43,18,22,0,1+2+3+9+12+15+16+17+18
43,15,21,0,1+2+4+8+11+12+13+15+17
43,15,24,0,1+2+4+8+11+12+13+15+18
43,15,18,0,1+2+4+8+11+13+15+17+18
43,16,19,0,1+2+4+8+11+13+16+17+18
43,15,22,0,1+2+4+10+11+12+13+15+18
43,16,18,0,1+2+4+10+11+13+15+17+18
43,18,22,0,1+2+4+10+11+15+16+17+18
43,19,40,0,1+2+4+11+12+15+16+17+18
43,18,22,0,1+2+7+9+12+15+16+17+18
43,17,26,0,1+2+8+11+12+13+15+17+18
43,17,26,0,1+3+4+8+10+11+13+15+17
43,16,28,0,1+3+4+8+11+13+15+16+17
43,17,27,0,1+3+4+10+11+13+15+16+17
43,20,26,0,1+3+4+10+11+15+16+17+18
43,17,21,0,1+3+4+11+12+15+16+17+18
43,15,19,0,1+4+7+8+11+13+15+17+18
43,16,21,0,1+4+7+11+12+15+16+17+18
43,18,22,0,1+4+8+10+11+15+16+17+18
43,16,21,0,1+4+8+11+12+15+16+17+18
43,15,18,0,1+4+8+11+13+15+16+17+18
43,16,21,0,1+4+9+11+12+15+16+17+18
43,16,22,0,2+3+4+8+11+12+15+16+18
43,17,22,0,2+3+4+8+11+12+15+17+18
43,16,19,0,2+3+4+8+11+13+15+17+18
43,18,20,0,2+3+4+8+13+15+16+17+18
43,17,22,0,2+3+7+8+13+15+16+17+18
43,17,21,0,2+3+7+9+13+15+16+17+18
43,17,22,0,2+3+8+9+13+15+16+17+18
43,16,23,0,2+3+8+11+12+15+16+17+18
42,16,15,0,16
42,24,35,0,1+18
42,20,22,0,2+15
42,20,22,0,2+16
42,19,20,0,10+15
42,21,22,0,16+17
42,21,23,0,1+15+18
42,23,28,0,2+17+18
42,25,26,0,3+15+17
42,17,24,0,6+14+15
42,22,23,0,7+14+15
42,22,23,0,10+16+17
42,22,24,0,13+15+18
42,24,26,0,14+15+16
42,24,26,0,14+15+18
42,25,28,0,14+16+17
42,24,27,0,14+16+18
42,22,23,0,2+13+15+18
42,23,34,0,2+14+15+16
42,22,24,0,2+14+16+17
42,25,26,0,2+14+16+18
42,25,25,0,2+15+16+18
42,26,26,0,2+16+17+18
42,21,25,0,4+9+15+16
42,23,26,0,4+10+15+16
42,17,24,0,6+7+14+15
42,22,23,0,8+15+16+17
42,22,22,0,9+15+16+17
42,22,22,0,9+15+16+18
42,22,22,0,10+15+16+18
42,21,24,0,11+12+15+18
42,23,24,0,11+14+15+17
42,23,26,0,11+14+15+18
42,22,24,0,12+15+17+18
42,25,27,0,14+15+16+18
42,21,23,0,1+10+15+16+17
42,21,22,0,1+10+15+16+18
42,23,25,0,1+10+15+17+18
42,19,20,0,2+7+13+16+17
42,18,19,0,2+9+13+16+18
42,21,21,0,2+10+15+16+17
42,22,23,0,2+10+15+17+18
42,26,27,0,2+13+15+16+18
42,22,24,0,2+14+15+17+18
42,26,28,0,2+14+16+17+18
42,16,25,0,3+4+6+13+15
42,17,22,0,3+4+6+14+15
42,16,25,0,3+6+7+13+15
42,16,22,0,3+6+7+14+15
42,17,22,0,3+6+8+14+15
42,15,16,0,3+6+8+15+16
42,16,25,0,3+6+9+13+15
42,16,22,0,3+6+9+14+15
42,17,22,0,3+6+10+14+15
42,22,26,0,3+8+13+15+18
42,24,26,0,3+15+16+17+18
42,14,40,0,4+5+10+17+18
42,16,22,0,4+6+7+14+15
42,17,22,0,4+6+8+14+15
42,16,25,0,4+6+9+13+15
42,16,22,0,4+6+9+14+15
42,17,22,0,4+6+10+14+15
42,21,25,0,4+8+9+14+15
42,21,22,0,4+10+13+15+18
42,21,23,0,4+13+15+16+17
42,16,22,0,6+7+8+14+15
42,17,25,0,6+7+9+13+15
42,16,22,0,6+7+9+14+15
42,16,25,0,6+7+10+13+15
42,17,22,0,6+7+10+14+15
42,17,22,0,6+8+9+14+15
42,17,22,0,6+8+10+14+15
42,16,22,0,6+9+10+14+15
42,16,24,0,6+13+14+15+17
42,16,25,0,6+13+14+15+18
42,23,25,0,8+10+15+16+18
42,23,24,0,8+15+16+17+18
42,18,19,0,9+12+13+15+18
42,19,21,0,9+13+14+15+17
42,22,22,0,9+15+16+17+18
42,21,22,0,10+15+16+17+18
42,24,26,0,11+14+16+17+18
42,16,25,0,1+2+6+11+15+18
42,20,22,0,1+2+12+15+16+17
42,20,22,0,1+2+12+15+16+18
42,21,29,0,1+4+7+15+17+18
42,20,21,0,1+4+9+15+17+18
42,15,18,0,1+7+12+13+15+17
42,18,21,0,1+7+12+15+16+18
42,19,23,0,1+7+13+15+16+17
42,16,19,0,1+8+12+13+15+18
42,19,21,0,1+9+12+15+16+18
42,18,20,0,1+9+12+15+17+18
42,19,23,0,1+11+12+15+16+17
42,20,24,0,1+11+12+15+17+18
42,19,24,0,1+12+13+15+17+18
42,19,20,0,2+4+13+15+17+18
42,19,20,0,2+4+13+16+17+18
42,15,22,0,2+6+13+15+16+18
42,15,20,0,2+6+13+15+17+18
42,18,19,0,2+7+13+15+16+18
42,19,20,0,2+7+13+16+17+18
42,16,19,0,2+8+11+12+15+17
42,15,18,0,2+8+12+13+15+18
42,18,20,0,2+8+12+15+16+18
42,18,19,0,2+9+12+15+16+17
42,17,18,0,2+9+12+15+16+18
42,17,19,0,2+9+12+15+17+18
42,18,22,0,2+9+12+16+17+18
42,18,19,0,2+10+12+15+16+18
42,21,22,0,2+10+15+16+17+18
42,19,22,0,2+12+13+15+16+17
42,20,25,0,2+13+14+15+16+17
42,25,29,0,2+13+14+15+16+18
42,21,22,0,2+13+15+16+17+18
42,17,23,0,3+4+6+7+14+15
42,15,16,0,3+4+6+8+15+16
42,15,16,0,3+4+6+9+15+16
42,17,23,0,3+4+6+10+14+15
42,15,16,0,3+4+6+10+15+16
42,20,23,0,3+4+8+9+14+15
42,17,23,0,3+6+7+8+14+15
42,17,23,0,3+6+7+9+14+15
42,17,23,0,3+6+7+10+14+15
42,15,16,0,3+6+8+9+15+16
42,17,23,0,3+6+8+10+14+15
42,15,16,0,3+6+8+10+15+16
42,17,23,0,3+6+9+10+14+15
42,16,25,0,3+6+13+14+15+18
42,23,29,0,3+7+9+15+16+18
42,20,21,0,3+7+14+15+16+18
42,19,25,0,3+8+13+14+15+18
42,21,24,0,3+8+13+15+17+18
42,18,21,0,3+10+12+13+16+18
42,20,21,0,3+10+13+15+17+18
42,19,21,0,3+10+13+16+17+18
42,19,24,0,3+11+12+15+17+18
42,18,26,0,3+11+13+14+15+18
42,19,26,0,3+11+13+14+16+17
42,19,21,0,3+12+13+15+16+18
42,19,21,0,3+12+13+16+17+18
42,22,28,0,3+13+14+15+17+18
42,22,27,0,3+13+15+16+17+18
42,17,23,0,4+6+7+8+14+15
42,17,23,0,4+6+7+9+14+15
42,17,23,0,4+6+7+10+14+15
42,17,23,0,4+6+8+10+14+15
42,17,23,0,4+6+9+10+14+15
42,16,25,0,4+6+13+14+15+18
42,16,19,0,4+7+12+13+16+18
42,18,22,0,4+8+12+13+15+17
42,18,22,0,4+8+12+13+15+18
42,18,22,0,4+8+12+13+16+17
42,17,21,0,4+8+12+13+16+18
42,21,22,0,4+8+15+16+17+18
42,18,21,0,4+10+12+13+15+18
42,18,21,0,4+10+12+13+16+17
42,18,20,0,4+10+12+13+16+18
42,20,21,0,4+10+13+16+17+18
42,22,23,0,4+10+15+16+17+18
42,19,23,0,4+12+13+16+17+18
42,21,26,0,4+13+14+15+17+18
42,17,23,0,6+7+8+9+14+15
42,17,23,0,6+7+8+10+14+15
42,17,23,0,6+7+9+10+14+15
42,16,24,0,6+7+13+14+15+17
42,16,25,0,6+7+13+14+15+18
42,17,23,0,6+8+9+10+14+15
42,16,25,0,6+8+13+14+15+18
42,16,25,0,6+9+13+14+15+18
42,16,24,0,6+10+13+14+15+17
42,16,25,0,6+10+13+14+15+18
42,14,22,0,6+11+13+14+15+18
42,14,21,0,6+12+13+14+15+18
42,14,20,0,6+12+13+15+16+17
42,15,24,0,6+12+13+15+16+18
42,15,22,0,6+12+13+15+17+18
42,15,23,0,6+12+13+16+17+18
42,16,25,0,6+13+14+15+16+17
42,15,24,0,6+13+14+15+16+18
42,15,25,0,6+13+14+16+17+18
42,19,26,0,7+9+13+14+15+18
42,16,19,0,7+11+12+13+15+18
42,17,18,0,7+12+13+15+16+17
42,18,21,0,7+13+14+15+16+18
42,20,25,0,8+9+13+14+15+17
42,19,23,0,8+12+13+15+16+18
42,19,23,0,8+13+14+15+17+18
42,16,17,0,9+11+12+13+16+18
42,15,18,0,9+12+13+14+15+18
42,17,18,0,9+12+13+15+16+17
42,19,23,0,10+12+13+15+16+18
42,20,25,0,10+12+13+16+17+18
42,21,25,0,11+12+13+15+17+18
42,21,25,0,11+13+14+15+17+18
42,20,25,0,11+13+14+16+17+18
42,16,25,0,1+2+3+6+11+15+18
42,18,21,0,1+2+3+9+11+15+18
42,17,22,0,1+2+3+9+12+15+18
42,18,22,0,1+2+3+10+11+15+18
42,18,21,0,1+2+3+10+11+16+17
42,17,23,0,1+2+3+12+13+15+17
42,16,25,0,1+2+4+6+11+15+18
42,19,31,0,1+2+4+7+11+15+18
42,17,20,0,1+2+4+10+11+16+17
42,20,25,0,1+2+4+11+15+17+18
42,19,23,0,1+2+4+12+15+16+18
42,16,25,0,1+2+6+7+11+15+18
42,16,25,0,1+2+6+8+11+15+18
42,16,25,0,1+2+6+9+11+15+18
42,16,25,0,1+2+6+10+11+15+18
42,15,21,0,1+2+6+11+15+17+18
42,18,19,0,1+2+7+11+15+17+18
42,18,22,0,1+2+7+12+15+17+18
42,18,19,0,1+2+7+13+16+17+18
42,17,21,0,1+2+8+11+12+15+18
42,15,17,0,1+2+8+12+13+15+17
42,15,17,0,1+2+8+12+13+15+18
42,18,20,0,1+2+8+12+15+16+18
42,19,22,0,1+2+8+12+15+17+18
42,18,22,0,1+2+9+10+11+15+18
42,17,19,0,1+2+9+12+15+16+17
42,18,20,0,1+2+9+12+15+16+18
42,18,22,0,1+2+9+12+15+17+18
42,18,21,0,1+2+9+12+16+17+18
42,17,19,0,1+2+9+13+15+16+17
42,18,19,0,1+2+9+13+16+17+18
42,18,19,0,1+2+10+12+15+16+18
42,19,23,0,1+2+10+12+15+17+18
42,19,22,0,1+2+10+12+16+17+18
42,22,24,0,1+2+10+15+16+17+18
42,19,23,0,1+2+11+12+15+16+17
42,19,25,0,1+2+11+12+15+16+18
42,22,25,0,1+2+11+15+16+17+18
42,19,22,0,1+2+12+13+15+16+17
42,19,22,0,1+2+12+14+15+16+17
42,20,23,0,1+2+12+14+15+17+18
42,19,23,0,1+2+12+14+16+17+18
42,18,23,0,1+3+4+11+13+15+17
42,18,25,0,1+3+7+9+13+15+18
42,17,24,0,1+3+8+11+13+15+17
42,17,21,0,1+3+9+12+15+16+18
42,17,24,0,1+3+10+11+13+15+17
42,18,37,0,1+3+11+12+15+16+17
42,18,38,0,1+3+11+12+15+16+18
42,18,25,0,1+3+11+13+15+16+17
42,18,28,0,1+3+11+13+15+17+18
42,17,23,0,1+3+11+13+16+17+18
42,20,24,0,1+3+12+15+16+17+18
42,20,26,0,1+3+13+15+16+17+18
42,18,24,0,1+4+7+9+13+15+18
42,17,28,0,1+4+7+10+13+15+18
42,16,19,0,1+4+8+11+13+15+18
42,16,20,0,1+4+8+12+13+15+17
42,17,21,0,1+4+9+12+15+16+18
42,17,24,0,1+4+10+11+13+15+17
42,18,29,0,1+4+11+12+15+16+17
42,18,28,0,1+4+11+12+15+16+18
42,20,24,0,1+4+11+15+16+17+18
42,21,26,0,1+4+12+15+16+17+18
42,15,24,0,1+6+10+13+15+17+18
42,18,21,0,1+7+9+13+15+16+17
42,18,21,0,1+7+12+15+16+17+18
42,18,21,0,1+7+13+15+16+17+18
42,15,20,0,1+8+9+11+12+15+18
42,16,22,0,1+8+11+12+13+15+17
42,16,22,0,1+8+11+12+14+15+16
42,16,18,0,1+8+11+12+15+16+17
42,17,21,0,1+8+11+12+15+17+18
42,18,27,0,1+8+12+13+15+17+18
42,16,19,0,1+9+11+12+15+16+18
42,19,21,0,1+9+12+15+16+17+18
42,16,18,0,1+10+11+12+15+16+17
42,19,21,0,1+10+11+15+16+17+18
42,17,27,0,1+10+12+14+15+16+18
42,19,24,0,1+11+12+15+16+17+18
42,19,29,0,1+12+13+15+16+17+18
42,16,22,0,2+3+6+13+15+16+18
42,15,20,0,2+3+6+13+15+17+18
42,17,21,0,2+3+7+13+15+16+18
42,18,21,0,2+3+7+13+15+17+18
42,19,19,0,2+3+7+15+16+17+18
42,16,19,0,2+3+8+11+13+15+17
42,16,20,0,2+3+8+11+13+15+18
42,18,22,0,2+3+8+11+15+16+18
42,18,21,0,2+3+8+13+16+17+18
42,17,21,0,2+3+9+13+15+16+18
42,16,19,0,2+3+10+11+13+15+17
42,17,19,0,2+3+10+13+15+16+17
42,17,20,0,2+3+10+13+16+17+18
